id,location,sample date,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,Petroleum hydrocarbons,PAHs,Benzo(a)pyrene,"Benzo(g,h,i)perylene",Benzo(b)fluoranthene,Benzo(k)fluoranthene,Fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,PCB 52,PCB 101,PCB 138,PCB 153,PCB 180,Silica (SiO2),Oxygen saturation,Total hardness,Total dissolved salts,Heptachloroepoxide,Heptachlor,Endosulfan (alpha),Endosulfan (beta),"p,p-DDD","p,p-DDE",alpha-Hexachlorocyclohexane,beta-Hexaxchlorocyclohexane,Aldrin,Dieldrin,Endrin,Methoxychlor,Simazine,Metolachlor,Alachlor,Carbonates,Total nitrogen,Tetrachloromethane,Barium,Cyanides,Sulfides,Selenium,Total organic carbon,"1,2,4-Trichlorobenzene","1,2,3-Trichlorobenzene",Pentachlorobenzene,Acenaphthene,Acenaphthylene,Anthracene,Benzo(a)anthracene,Chrysene,Naphthalene,Phenanthrene,Pyrene,Hexachlorobenzene,Isodrin,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Berilium,Boron,AGOC-3A,Methylosmoline,Chlorodinine,Total dissolved phosphorus,day,month,year
,Sakda,13-Feb-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30899999999999994,0.3026666666666667,0.22566666666666665,,13.0,2.0,2015.0
,Sakda,13-Jan-06,2.0,11.833333333333334,0.16866666666666666,0.08933333333333333,2.1833333333333336,0.01833333333333333,0.18866666666666668,,,59.03333333333333,16.400000000000002,47.333333333333336,39.833333333333336,0.38999999999999996,0.057749999999999996,122.0,12.285000000000002,2.798666666666667,2.494333333333333,0.29233333333333333,0.025000000000000005,5.339333333333333,,1.7999999999999998,,2.8333333333333335,,0.10233333333333333,,,,,,0.04033333333333333,236.0,0.0835,,,0.3285,,,,,,,,,,,,,,5.35,85.83333333333333,120.39999999999999,275.0,,,0.2845,,,0.008,0.011000000000000001,,0.0375,,0.1555,,0.055999999999999994,0.023000000000000003,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,2006.0
,Sakda,13-Jan-11,1.8,11.44,0.18933333333333335,0.025333333333333336,1.9299999999999997,0.036000000000000004,0.07166666666666667,17.866666666666667,2.4,58.93666666666667,11.92,34.4,27.400000000000002,0.4366666666666667,0.0,3.466666666666667,2.5666666666666664,2.766666666666667,2.033333333333333,0.0,0.081,1.4666666666666668,1.4000000000000001,3.223333333333333,27.873333333333335,4.08,,,,,,,,,224.07333333333335,0.0,,,0.0,,,,,,,,,,,,,,,82.06333333333333,,287.3333333333333,,,,,,,,,,,,,,,,,2.5766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,2011.0
,Sakda,13-Jul-06,20.0,6.766666666666666,0.43933333333333335,0.09933333333333334,0.9566666666666667,0.010333333333333335,0.103,,,61.199999999999996,18.5,33.13333333333333,27.266666666666666,0.239,0.0285,54.666666666666664,13.080333333333334,1.6686666666666665,3.953,0.05000000000000001,0.034,1.3090000000000002,,2.3,,3.1,,0.10033333333333333,,1.8466666666666667,,,0.11933333333333333,0.029,211.4666666666667,0.26133333333333336,,,2.7,,,,,,,,,,,,,,5.456666666666667,74.93333333333332,128.33333333333334,264.0,0.03566666666666667,0.005,0.06833333333333334,0.059666666666666666,0.023000000000000003,0.041,0.029666666666666664,0.012333333333333335,0.13066666666666668,0.059666666666666666,0.05466666666666666,,0.050666666666666665,0.05333333333333334,0.19833333333333333,,1.7833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,2006.0
,Sakda,13-Jul-12,22.0,6.866666666666667,0.0891,0.0177,1.0479,0.025533333333333335,0.10433333333333333,,,55.23333333333333,12.466666666666667,21.26666666666667,22.52,,,,,,,,,,,1.5999999999999999,27.606666666666666,4.42,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,251.66666666666666,,,,,,,,,,,,,,,,,1.3866666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,2012.0
,Sakda,13-Jun-08,19.5,7.329999999999999,0.44366666666666665,0.012000000000000002,0.926,0.013,0.09066666666666667,16.933333333333334,1.3333333333333333,37.06666666666666,17.403333333333332,24.0,36.13333333333333,0.53,0.0,1.3,5.2,0.97,2.0,0.45,0.059000000000000004,1.4,0.39,0.9833333333333334,28.94,3.7699999999999996,,0.5,,,0.5066666666666667,0.17,0.015166666666666667,0.04,194.79999999999998,0.108,,0.007800000000000001,0.023333333333333334,,,,,,,,,,,,,,2.563333333333333,80.3,95.0,238.33333333333334,,,,,,,,,,,,,,,,,1.7466666666666668,0.25,15.7,0.002,0.10000000000000002,0.05,10.556666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,6.0,2008.0
,Sakda,13-Jun-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35966666666666663,0.312,0.25666666666666665,,13.0,6.0,2014.0
,Sakda,13-Mar-09,7.5,10.163333333333332,0.35833333333333334,0.016333333333333335,1.6066666666666667,0.08766666666666667,0.13466666666666668,20.633333333333336,2.066666666666667,59.67333333333334,22.21666666666667,37.7,27.766666666666666,,0.0,,,,,,,,,3.1,24.66,4.1866666666666665,0.0,0.5,,,5.133333333333334,1.5600000000000003,0.016666666666666666,0.01,,0.0815,,0.07933333333333333,0.01946666666666667,,,,,,,,,,,,,,8.152666666666667,84.76333333333334,,262.0,,,,,,,,,,,,,,,,,2.81,0.25,,0.002,0.020666666666666667,,5.1433333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,2009.0
,Sakda,13-Mar-14,5.333333333333333,12.21,0.32968,0.020173333333333335,1.5955599999999999,0.02513333333333333,0.11066666666666665,,,67.59666666666668,9.236666666666666,28.75,,,,,,,,,,,,5.093333333333333,22.19666666666667,5.206666666666667,,0.0,,,,,0.0,0.0,223.66666666666666,,,,,,,,,,,,,,,,,,,,206.29999999999998,316.6666666666667,,,,,,,,,,,,,,,,,2.3833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,2014.0
,Sakda,13-Mar-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31466666666666665,0.255,0.25433333333333336,,13.0,3.0,2015.0
,Sakda,13-May-05,20.0,8.866666666666667,0.4486666666666667,0.067,1.6600000000000001,0.005333333333333333,0.04666666666666666,,,48.39999866666667,22.89999933333333,34.099998,,0.7383333333333333,0.17425000000000002,37.0,5.7620000000000005,1.0646666666666667,2.3753333333333333,0.20466666666666666,0.0,8.4705,,1.9000000000000001,,4.3,,0.10899999999999999,,2.013333333333333,,,0.0,0.032,152.83333333333334,,,,0.235,,,,,,,,,,,,,,4.283333333333334,98.30000033333333,128.23333266666666,297.6666666666667,0.0,0.0,0.006000000000000001,0.0,0.02666666666666667,0.029666666666666664,0.0,0.025000000000000005,0.0,0.0,0.014666666666666668,,,0.08133333333333334,0.0,41.400002,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,2005.0
,Sakda,13-May-12,16.5,8.4,0.06733333333333334,0.018033333333333335,1.3379,0.0414,0.04866666666666667,14.833333333333334,2.6333333333333333,56.52333333333333,13.13,24.2,41.3,,0.0,,,,,,,,,2.6333333333333333,23.399999999999995,3.5366666666666666,,,,,,,,,,0.0,,,10.933333333333332,,,,,,,,,,,,,,,86.5,,290.0,,,,,,,,,,,,,,,,,1.6966666666666665,,,,0.011333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,2012.0
,Sakda,13-May-16,16.0,8.103333333333333,0.2806666666666667,0.027999999999999997,1.1729999999999998,0.031,0.13533333333333333,,,54.75666666666666,14.61,25.99333333333333,43.76666666666667,,,0.0,14.163333333333332,2.17,3.1133333333333333,0.0,0.0,4.553333333333334,2.433333333333333,1.03,16.51,3.58,,0.0,,,,,0.0,0.0,176.49333333333334,0.0,,,0.0,,,,,,,,,,,,,,,82.10000000000001,196.39333333333335,272.2666666666667,,,,,,,,,,,,,,,,,1.7766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08166666666666667,13.0,5.0,2016.0
,Sakda,13-Nov-09,8.666666666666666,10.33,0.10733333333333334,0.03833333333333334,1.63,0.05366666666666667,0.067,21.666666666666668,2.5,43.26,16.94,35.5,26.333333333333332,0.32,0.0,20.666666666666668,6.066666666666667,2.533333333333333,1.7,0.19999999999999998,0.06766666666666667,1.2333333333333332,0.7666666666666666,2.0866666666666664,23.016666666666666,3.2733333333333334,0.0,,,,2.3,1.5999999999999999,,,,0.025000000000000005,,0.31666666666666665,0.015399999999999999,,,,,,,,,,,,,,8.279333333333334,88.70333333333333,,268.0,,,,,,,,,,,,,,,,,2.1733333333333333,,,0.002,0.010666666666666666,,3.7133333333333334,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,13.0,11.0,2009.0
,Sakda,13-Oct-07,15.5,8.133333333333333,0.47433333333333333,0.005033333333333334,0.9656666666666668,0.07566666666666667,0.106,,,46.6,27.5,27.570000000000004,33.35333333333333,2.0786666666666664,0.14500000000000002,31.333333333333332,18.28,6.480666666666667,2.7823333333333333,0.47733333333333333,,10.872666666666667,,0.8533333333333334,34.26666666666667,4.533333333333334,,0.06,,,6.5,6.133333333333333,0.048666666666666664,0.013333333333333334,203.29999999999998,0.19866666666666666,,0.003366666666666667,3.5250000000000004,,,,,,,,,,,,,,8.006666666666666,82.4,,286.0,0.005,0.005,0.017666666666666667,0.04900000000000001,0.027,0.008666666666666668,0.005,0.006000000000000001,0.008666666666666668,0.005666666666666667,0.005,,0.06,0.005333333333333333,0.11233333333333333,,1.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,10.0,2007.0
,Sakda,14-Aug-10,26.0,6.760000000000001,0.34500000000000003,0.03,1.4033333333333333,0.036666666666666674,0.06266666666666666,,,51.73333333333333,17.366666666666667,34.4,26.3,0.6533333333333333,0.016666666666666666,9.333333333333334,5.0,4.8999999999999995,2.566666666666667,0.27,0.04766666666666667,2.466666666666667,1.1333333333333333,0.7433333333333333,27.88,4.023333333333333,,0.5,,,,,,0.05000000000000001,,0.053,,,,,,,,,,,,,,,,,3.5203333333333333,84.28666666666666,,224.66666666666666,,,,,,,,,,,,,,,,,2.13,0.025000000000000005,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,8.0,2010.0
,Sakda,14-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04666666666666667,0.03133333333333333,0.03366666666666667,,14.0,8.0,2016.0
,Sakda,14-Dec-02,8.0,7.3,0.15333333333333332,0.016,1.3966666666666667,0.02666666666666667,0.04,,,52.1,21.8,35.5,14.866666666666665,0.31666666666666665,0.056666666666666664,26.666666666666668,10.893333333333333,3.04,,0.3333333333333333,,,,1.5333333333333332,9.0,6.733333333333333,,0.0,,,,,,,105.73333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,2002.0
,Sakda,14-Jan-12,4.0,11.566666666666665,0.12146666666666667,0.022099999999999998,1.3386666666666667,0.025966666666666666,0.038,,,56.79333333333333,17.59,28.433333333333337,25.2,,,2.866666666666667,2.766666666666667,2.8333333333333335,3.766666666666667,0.03333333333333333,0.06933333333333334,1.9333333333333333,1.7333333333333334,2.7999999999999994,24.48,3.83,,0.0,,,,,0.0016666666666666668,0.0,,0.16233333333333333,,,,,,,,,,,,,,,,,,88.09333333333332,,295.0,,,,,,,,,,,,,,,,,1.7733333333333334,,,0.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,2012.0
,Sakda,14-Jul-13,25.0,8.873333333333333,0.077,0.022000000000000002,0.8706666666666667,0.04933333333333334,0.05400000000000001,,,63.26666666666666,15.04,31.5,35.22666666666667,,,,,,,,,,,2.6966666666666668,29.52,3.78,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,273.3333333333333,,,,,,,,,,,,,,,,,1.2333333333333332,,,,,,,,,,,,,,,,,,,,,,3.0533333333333332,,,,,,,,,,,,14.0,7.0,2013.0
,Sakda,14-Mar-08,5.0,11.19,0.32266666666666666,0.057,2.453333333333333,0.032,0.3026666666666667,,,51.876666666666665,21.23333333333333,34.46,39.17,,,,,,,,,,,2.22,24.12,5.109999999999999,20.866666666666664,,,,1.1833333333333333,0.9566666666666667,,,215.73333333333335,0.025000000000000005,,0.41333333333333333,0.018666666666666668,,,,,,,,,,,,,,5.7826666666666675,87.48666666666666,121.60000000000001,309.3333333333333,,,,,,,,,,,,,,,,,3.393333333333333,0.25,,0.002,0.10000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,2008.0
,Sakda,14-Mar-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327,0.3163333333333333,0.24633333333333338,,14.0,3.0,2014.0
,Sakda,14-May-10,17.0,7.603333333333333,0.2153333333333333,0.020666666666666667,1.4933333333333332,0.035333333333333335,0.037000000000000005,,,62.52333333333334,18.24,35.1,26.866666666666664,,,6.1000000000000005,5.900000000000001,4.333333333333333,1.3333333333333333,0.27,0.051,1.5,1.26,1.1433333333333335,31.330000000000002,4.456666666666667,,0.5,,,,,,0.05000000000000001,,0.053,,,,,,,,,,,,,,,,,5.718333333333334,79.11333333333334,,254.66666666666666,,,,,,,,,,,,,,,,,2.0666666666666664,0.025000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,5.0,2010.0
,Sakda,14-May-15,21.666666666666668,6.78,0.264,0.016333333333333335,0.783,0.018000000000000002,0.07633333333333332,,,52.36666666666667,13.62,18.773333333333337,,0.379,0.0,,5.756666666666667,2.01,0.91,0.0,,2.0,,1.0766666666666669,9.193333333333333,4.326666666666666,,0.0,,,,,0.0,0.0,168.56333333333336,,,,,,,,,,,,,,,,,,,77.07333333333334,186.42533333333333,197.79999999999998,,,,,,,,,,,,,,,,,1.0933333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,14.0,5.0,2015.0
,Sakda,14-May-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.029333333333333333,0.018666666666666668,,14.0,5.0,2016.0
,Sakda,14-Oct-05,16.5,8.166666666666666,0.4013333333333333,0.024000000000000004,1.61,0.012000000000000002,0.06533333333333333,,,60.40000033333333,38.400002,379.5,,0.4053333333333333,0.041499999999999995,10.0,5.066,0.7076666666666668,1.5803333333333331,0.05000000000000001,0.0,1.6876666666666669,,1.1666666666666667,,2.1,,,,2.0533333333333332,5.82,1.9033333333333335,,0.31866666666666665,200.63333133333333,0.026,,0.002,0.941,,,,,,,,,,,,,,5.133333333333333,84.76666533333334,173.06666566666664,828.0,,,,,0.4593333333333333,0.04933333333333333,0.184,0.41533333333333333,,0.4776666666666667,0.1375,,,,,,2.436666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,2005.0
,Sakda,14-Oct-12,13.300000000000002,8.766666666666667,0.010366666666666666,0.028266666666666666,1.5368000000000002,0.05943333333333334,0.09700000000000002,15.9,3.233333333333333,46.133333333333326,22.066666666666666,28.436666666666667,,,0.0,,,,,,,,,1.0,23.399999999999995,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,1.8933333333333333,,29.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,37.333333333333336,,,,,14.0,10.0,2012.0
,Sakda,15-Apr-06,12.0,9.3,0.17066666666666666,0.03833333333333334,1.26,0.11466666666666668,0.12166666666666666,,,63.53333333333333,27.166666666666668,31.53333333333333,39.63333333333333,0.7386666666666667,0.06475,48.666666666666664,22.38766666666667,3.1650000000000005,13.38,0.19333333333333333,0.06366666666666666,11.969999999999999,,2.5666666666666664,,3.9333333333333336,,0.13066666666666668,,2.183333333333333,,,0.01,0.10599999999999998,197.23333333333335,0.05773333333333333,,,2.1176,,,,,,,,,,,,,,7.523333333333333,86.96666666666665,147.66666666666666,285.6666666666667,,0.006,0.034,,,0.005,0.047,0.10733333333333334,0.21266666666666664,0.109,,,0.06366666666666666,0.051000000000000004,0.29400000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,4.0,2006.0
,Sakda,15-Apr-12,13.300000000000002,8.566666666666668,0.08933333333333333,0.03123333333333333,1.6219000000000001,0.0054333333333333326,0.035,16.266666666666666,3.033333333333333,55.23666666666667,13.94,36.126666666666665,,,,,,,,,,,,2.4333333333333336,22.84,3.5566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.13,,325.0,,,,,,,,,,,,,,,,,2.0833333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,4.0,2012.0
,Sakda,15-Apr-13,11.0,10.273333333333333,0.16833333333333333,0.02366666666666667,1.6953333333333334,0.046000000000000006,0.04700000000000001,,,56.51,11.426666666666668,31.956666666666667,,,,,,,,,,,,3.223333333333333,23.3,3.85,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,341.3333333333333,,,,,,,,,,,,,,,,,2.2633333333333336,,,,,,,,,,,,,,,,,,,,,,2.0666666666666664,,,,,,,,,,,,15.0,4.0,2013.0
,Sakda,15-Aug-00,,,,,,,,,,,,,,,125.0,85.2,45.3,23.2,10.5,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,2000.0
,Sakda,15-Aug-03,,,,,,,,,,,,,,28901.59,821.1,146.78,125.24,43.42,22.84,0.3,,41.74,,,,,,,,,,,0.027999999999999997,0.001,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,2003.0
,Sakda,15-Aug-98,,,,,,,,,,,,,,,275.1,49.3,19.7,14.9,23.36,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,1998.0
,Sakda,15-Aug-99,,,,,,,,,,,,,,,905.0,61.7,45.4,25.3,43.07,0.93,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,1999.0
,Sakda,15-Dec-99,4.5,10.033333333333333,0.45999999999999996,0.023333333333333334,2.2466666666666666,0.03333333333333333,0.04666666666666667,23.333333333333332,3.8000000000000003,56.333333333333336,24.5,37.86666666666667,49.46666666666667,1.2333333333333334,0.09333333333333334,26.666666666666668,65.33333333333333,9.0,41.666666666666664,4.406666666666666,,,,2.1666666666666665,28.666666666666668,7.366666666666667,,,,2.2,2.4,2.4,0.3733333333333333,0.06666666666666667,,,,0.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,12.0,1999.0
,Sakda,15-Feb-07,1.5,11.366666666666667,0.13720000000000002,0.04066666666666666,1.8566666666666665,0.005,0.10266666666666667,,1.5666666666666664,64.1,22.633333333333336,34.4,34.73333333333334,0.263,0.07624999999999998,198.0,22.793333333333333,1.4016666666666666,5.982,0.05000000000000001,0.03533333333333333,1.723,,4.166666666666667,24.0,4.533333333333334,,0.17666666666666667,,2.0366666666666666,0.02,0.012666666666666668,0.01,0.005,177.9,0.10528333333333333,,0.02733333333333333,3.5250000000000004,,,,,,,,,,,,,,10.81,81.10000000000001,139.66666666666666,336.6666666666667,0.005,0.005,0.006333333333333334,0.005,0.010333333333333333,0.005,0.04466666666666667,0.005,0.013333333333333336,0.02,0.03366666666666667,,0.06866666666666667,0.07533333333333334,0.06533333333333334,,2.436666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,2.0,2007.0
,Sakda,15-Jul-00,,,,,,,,,,,,,,,235.0,78.0,34.0,3.0,35.64,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,7.0,2000.0
,Sakda,15-Jul-99,,,,,,,,,,,,,,,645.0,104.7,46.4,49.7,36.2,1.59,,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,7.0,1999.0
,Sakda,15-Mar-07,5.0,10.766666666666666,0.06466666666666666,0.016333333333333335,2.03,0.005,0.259,24.133333333333336,1.7,49.4,33.199999999999996,38.99999999999999,45.699999999999996,1.6766666666666665,0.11049999999999999,230.66666666666666,8.354666666666667,6.316,1.86,0.05000000000000001,0.028333333333333335,8.044333333333332,,3.3000000000000003,24.166666666666668,4.433333333333334,,0.06366666666666666,,,0.013333333333333334,0.006666666666666667,0.015333333333333332,0.006000000000000001,164.9333333333333,0.025000000000000005,,0.008933333333333333,0.0,,,,,,,,,,,,,,11.543333333333335,86.09999999999998,145.33333333333334,281.0,0.005,0.005,0.005333333333333333,0.005,0.005,0.005,0.005,0.005,0.018,0.005,0.006000000000000001,,0.09699999999999999,0.012666666666666668,0.09933333333333334,,2.5566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,2007.0
,Sakda,15-Oct-02,,,,,,,,,,,,,,20.0,277.0,62.8,54.0,50.8,40.9,0.67,,,,,,,,,,,,,0.0,0.0,,,,,1.22,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,2002.0
,Sakda,15-Oct-10,15.699999999999998,8.25,0.11233333333333333,0.03233333333333333,1.6633333333333333,0.009666666666666667,0.064,,,48.46,19.13,34.4,23.633333333333336,0.6966666666666667,0.016466666666666668,7.866666666666667,2.4,3.3666666666666667,1.3666666666666665,0.12666666666666668,0.04733333333333333,1.0333333333333334,0.94,0.27666666666666667,23.399999999999995,3.1733333333333333,,0.5,,,,,,0.05000000000000001,,,,,0.34,,,,,,,,,,,,,,5.7860000000000005,83.49666666666667,,292.6666666666667,,,,,,,,,,,,,,,,,2.16,0.025000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,2010.0
,Sakda,15-Oct-11,17.033333333333335,9.066666666666668,0.135,0.021666666666666667,1.4266666666666665,0.061,0.10099999999999999,19.733333333333334,3.3000000000000003,55.54999999999999,16.066666666666666,30.3,,,,3.6333333333333333,3.3333333333333335,4.3,2.266666666666667,0.10666666666666667,0.059,1.6333333333333335,,0.0,18.72,2.4366666666666665,,,,,,,,,171.20666666666668,,,,,,,,,,,,,,,,,,,94.44333333333334,,389.0,,,,,,,,,,,,,,,,,1.8933333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,2011.0
,Sakda,15-Oct-14,18.366666666666664,7.866666666666667,0.24570000000000003,0.013900000000000001,1.0509000000000002,0.0512,0.07966666666666666,91.33333333333333,5.566666666666667,48.873333333333335,22.97666666666667,154.92333333333332,,0.3933333333333333,0.0,37.5,35.13333333333333,0.0,0.75,0.0,0.007666666666666666,0.0,1.5333333333333332,0.5233333333333333,12.876666666666665,3.7300000000000004,,0.0,,,,,0.0,0.0,163.6833333333333,0.0,,,0.0,,,,,,,,,,,,,,,,219.33333333333334,377.7,,,,,,,,,,,,,,,,,1.5736666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,2014.0
,Sakda,15-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09566666666666668,0.026333333333333334,0.03,,15.0,10.0,2016.0
,Sakda,16-Jan-05,1.5,11.066666666666665,0.9013333333333334,0.029666666666666664,2.5700000000000003,0.048666666666666664,0.12866666666666668,,,40.400002,35.866667666666665,28.399999999999995,15.533333333333333,0.273,0.052750000000000005,41.666666666666664,11.393333333333333,2.6649999999999996,2.5860000000000003,0.22066666666666665,0.0,5.656333333333333,,2.4,,3.6999999999999997,,0.0,,2.0733333333333337,,,,0.37566666666666665,215.899994,,,,0.01,,,,,,,,,,,,,,12.323333333333332,,139.0,316.3333333333333,0.0,0.0,0.0,0.0,0.12833333333333333,0.09733333333333334,0.0,0.07666666666666667,0.0,0.010333333333333333,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,2005.0
,Sakda,16-Jan-99,0.5,10.4,0.48666666666666664,0.01,1.3566666666666667,0.05333333333333334,0.06333333333333334,17.276666666666667,2.6833333333333336,61.18666666666667,13.78,26.349999999999998,79.17,0.91,0.05333333333333334,37.0,44.333333333333336,10.333333333333334,18.333333333333332,0.41333333333333333,,,,1.3633333333333333,10.333333333333334,8.31,,,,,,,0.023266666666666668,0.013333333333333334,202.3166666666667,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,1999.0
,Sakda,16-Sep-12,19.0,8.0,0.2621,0.04986666666666666,1.0614333333333335,0.0766,0.2936666666666667,17.200000000000003,3.4333333333333336,55.06666666666666,16.666666666666668,42.6,,,,,,,,,,,,0.0,26.52,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,,1.6433333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,9.0,2012.0
